"ID","control_rep1","control_rep2","control_rep3","exper_rep1","exper_rep2","exper_rep3","padj","log2FoldChange","pvalue","foldChange","log10padj"
"Mfge8",169.411855128047,139.865864389808,188.41202818478,251.588715689636,393.506027569453,384.869485426602,2.62098768165097e-07,1.04943045458771,1.76621048227196e-08,2.06971260772602,6.58153502018411
"Dbn1",12.9550242156742,10.9115213353751,9.96889038014709,24.0562915400449,26.9661490973991,22.9326377326732,0.0281743850458337,1.12813740690904,0.0106225262390707,2.18576364743796,1.55014555439865
"Fabp4",117.59175826535,93.2439095932056,204.362252793015,186.436259435348,336.577490586055,448.682042595779,0.0322660842108984,1.22675915060226,0.0124197872656541,2.34040653331558,1.49125373706858
"Mgp",13.9515645399568,9.91956485034102,20.9346697983089,28.0656734633857,34.9561192003322,47.8594178768831,0.00413010784400477,1.30783725862173,0.00108452107227735,2.47570129758848,2.38403860804222
"Lgals3",137.522564751003,111.099126323819,153.520911854265,196.4597142437,593.25528014278,688.976203185963,0.00272202062382793,1.87857004914965,0.000671088520293613,3.677104173582,2.56510858861809
"Glipr1",16.9411855128047,17.8552167306138,14.9533355702206,29.0680189442209,41.9473430403986,45.8652754653463,0.00347497009889327,1.23235963983535,0.000891149295810508,2.34950956301782,2.45904892803546
"Cd207",42.851233944153,29.7586945510231,45.8568957486766,127.297876066071,110.860835178196,102.698334194145,1.04877165618996e-08,1.52489201721511,4.41389201082158e-10,2.87765176558824,7.97931905828082
"AK165366",141.508726048133,142.841733844911,126.604907827868,343.804499926474,286.640177442724,257.244371088247,8.88417122783185e-10,1.11096494754889,2.77152971244079e-11,2.15990064098578,9.05138307972893
"2810408I11Rik",14.9481048642394,17.8552167306138,18.9408917222795,22.0516005783744,43.9448355661319,39.8828482307359,0.0222772938145215,1.03314659195214,0.00800399289757802,2.04648287161657,1.65213756721476
"Ak2",2605.95294799907,2144.60992064373,3007.61422769038,5287.37241140569,5318.32384976482,5279.49203454367,4.30887043078264e-15,1.03390730881283,2.5755141361429e-17,2.04756224355141,14.3656365650999
"Cpt1b",77.7301452940449,52.5736937068074,77.7573449651473,114.267384815213,126.840775384062,230.3234485325,4.3650532305168e-05,1.18031441733269,5.86153058056788e-06,2.26626162013939,4.36001045583498
